order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,quantity,price,datetime,city,country(state),ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
4487, 4, Rashid Matthews,300995,Altima,Nissan,UPI,11,24900.00,03-03-2021 04:01:01,Norfolk,Virginia,eBay,mt-024450,Y,
4488, 6, Alex Poppins,100494,Highlander,Toyota,Card,15,35855.00,01-30-2021 06:58:57,Roanoke,Virginia,Carvana,Rt-684435,N,Incorrect Pin
4489, 14, Kumar Singh,100494,Highlander,Toyota,Card,5,35855.00,02-15-2021 08:12:39,Pensacola,Florida,Car Max,eL-170967,Y,
4490, 17, Maria Garcia,200528,Grand Cherokee,Jeep,Card,2,39000.00,03-28-2021 00:35:03,Charleston,West Virginia,eBay,rK-279868,Y,
4491, 10, Max Halloway,100648,Sierra,GMC,UPI,12,37195.00,09-03-2021 22:42:20,Little Rock,Arkansas,Car Max,Nm-796220,Y,
4492, 10, Max Halloway,200261,Escape,Ford,Internet Banking,3,27185.00,03-18-2021 06:43:15,Jackson,Mississippi,eBay,eY-964472,N,The payment gateway does not support
4493, 20, Ryan Collier,200787,CR-V,Honda,Card,18,26800.00,01-17-2021 06:47:02,Knoxville,Tennessee,Carvana,ep-804101,Y,
4494, 23, Usamah Khan,300857,Model Y,Tesla,Internet Banking,13,65990.00,08-02-2021 11:03:12,Jacksonville,Florida,Carvana,Lb-994141,Y,
4495, 4, Rashid Matthews,200233,Explorer,Ford,Internet Banking,18,35510.00,02-18-2021 16:35:11,Meridian,Mississippi,Carfax,nA-905126,N,Credit or debit card is canceled
4496, 4, Rashid Matthews,201081,Tucson,Hyundai,Internet Banking,2,24950.00,06-19-2021 07:07:13,Greenville,South Carolina,Car Max,fV-590297,Y,
4497, 18, Susan Boyle,200787,CR-V,Honda,Internet Banking,8,26800.00,06-18-2021 05:48:25,West Palm Beach,Florida,Car Max,an-440489,Y,
4498, 4, Rashid Matthews,100648,Sierra,GMC,Wallet,3,37195.00,04-22-2021 12:41:25,Birmingham,Alabama,AutoTrader,yV-289859,Y,
4499, 10, Max Halloway,100243,F-150,Ford,Card,16,45525.00,05-22-2021 06:28:22,Little Rock,Arkansas,eBay,Ot-818921,Y,
4500, 13, James Rodriguez,200233,Explorer,Ford,Card,19,35510.00,11-28-2021 08:17:10,Columbus,Georgia,Carfax,ZJ-374143,N,Credit or debit card is expired 
4501, 6, Alex Poppins,100379,1500,Ram,Internet Banking,9,33975.00,02-09-2021 02:32:24,Birmingham,Alabama,eBay,jF-376309,Y,
4502, 3 ,Alexander Hopkins,300786,Civic,Honda,UPI,2,22550.00,04-11-2021 23:07:42,Nashville,Tennessee,eBay,NR-240123,Y,
4503, 1, John Smith,200787,CR-V,Honda,UPI,11,26800.00,12-02-2021 16:47:13,Knoxville,Tennessee,Carvana,iF-583507,N,Merchant account blocks the transaction
4504, 16, Dave Hernandez,201278,Outback,Subaru,Card,5,26945.00,03-08-2021 18:28:57,Tupelo,Mississippi,Carvana,Cz-098967,Y,
4505, 2, Mary Jane,200787,CR-V,Honda,UPI,8,26800.00,10-04-2021 12:18:16,Asheville,North Carolina,eBay,uG-673833,N,Credit or debit card is canceled
4506, 13, James Rodriguez,100379,1500,Ram,Internet Banking,17,33975.00,02-02-2021 18:53:09,Oak Ridge,Tennessee,Car Max,jB-841687,N,The billing address is invalid 
4507, 5, Brandon Johnson,300995,Altima,Nissan,Internet Banking,21,24900.00,10-28-2021 16:38:35,Richmond,Virginia,AutoTrader,yQ-532525,Y,
4508, 25, Karen Smith,201137,CX-5,Mazda,Internet Banking,7,26250.00,04-08-2021 20:37:57,Vero Beach,Florida,eBay,Pt-841250,Y,
4509, 2, Mary Jane,201081,Tucson,Hyundai,Card,13,24950.00,03-14-2021 13:47:31,Orlando,Florida,eBay,bz-709144,Y,
4510, 15, Micheal Smith,200233,Explorer,Ford,Internet Banking,3,35510.00,06-30-2021 14:11:49,Meridian,Mississippi,Carvana,tA-904608,Y,
4511, 15, Micheal Smith,300479,Camry,Toyota,Internet Banking,17,25945.00,09-13-2021 22:47:14,Norfolk,Virginia,Carfax,Ie-660248,Y,
4512, 5, Brandon Johnson,300804,Model 3,Tesla,Wallet,9,46990.00,02-11-2021 03:34:06,Lynchburg,Virginia,Carfax,nL-245120,Y,
4513, 6, Alex Poppins,201081,Tucson,Hyundai,Card,4,24950.00,06-26-2021 03:03:23,Spartanburg,South Carolina,eBay,mP-889440,N,Incorrect Pin
4514, 12, Eric Kemsley,100145,Silverado,Chevrolet,Card,18,34600.00,09-09-2021 23:45:14,Elkins,West Virginia,Car Max,Rs-491153,Y,
4515, 2, Mary Jane,300804,Model 3,Tesla,UPI,11,46990.00,01-23-2021 03:11:29,Fort Myers,Florida,Carvana,aB-750051,N,Credit or debit card is expired 
4516, 9, Chloe Howells,300995,Altima,Nissan,Internet Banking,3,24900.00,04-01-2021 21:47:25,Norfolk,Virginia,Carfax,vz-130129,Y,
4517, 25, Karen Smith,201081,Tucson,Hyundai,UPI,12,24950.00,01-28-2021 23:33:58,Pensacola,Florida,Car Max,is-522123,Y,
4518, 6, Alex Poppins,100648,Sierra,GMC,Card,14,37195.00,04-11-2021 01:30:40,Little Rock,Arkansas,Carfax,FW-088280,Y,
4519, 10, Max Halloway,100648,Sierra,GMC,Internet Banking,15,37195.00,06-21-2021 20:41:16,Roanoke,Virginia,Carvana,LH-576012,Y,
4520, 12, Eric Kemsley,200528,Grand Cherokee,Jeep,Internet Banking,6,39000.00,04-08-2021 09:35:28,Nashville,Tennessee,AutoTrader,Rx-889376,Y,
4521, 2, Mary Jane,100648,Sierra,GMC,UPI,19,37195.00,09-08-2021 07:52:58,Wilmington,North Carolina,AutoTrader,XP-778263,Y,
4522, 15, Micheal Smith,100494,Highlander,Toyota,Card,14,35855.00,04-27-2021 20:53:52,Shreveport,Louisiana,Carfax,hD-493647,Y,
4523, 10, Max Halloway,200482,RAV4,Toyota,Internet Banking,8,26975.00,01-07-2021 11:29:06,Pensacola,Florida,Car Max,Ma-157783,Y,
4524, 1, John Smith,200794,HR-V,Honda,Internet Banking,20,23650.00,05-09-2021 09:32:10,Tupelo,Mississippi,Carfax,cb-709386,N,Incorrect Pin
4525, 15, Micheal Smith,200233,Explorer,Ford,UPI,19,35510.00,09-06-2021 01:26:08,Jackson,Kentucky,Carvana,eR-404783,N,Incorrect Pin
4526, 4, Rashid Matthews,300786,Civic,Honda,Card,15,22550.00,07-17-2021 12:12:10,Macon,Georgia,Carvana,ng-336855,Y,
4527, 1, John Smith,100145,Silverado,Chevrolet,Card,7,34600.00,11-20-2021 22:35:53,Lexington,Kentucky,Carvana,JQ-037170,Y,
4528, 7, Calvin Harris,200482,RAV4,Toyota,UPI,4,26975.00,10-08-2021 16:43:22,Columbus,Georgia,Carvana,bJ-325976,Y,
4529, 12, Eric Kemsley,100648,Sierra,GMC,Card,2,37195.00,10-05-2021 07:09:43,Lake Charles,Louisiana,Carvana,Xh-295983,N,The consumers account is suspended or closed 
4530, 4, Rashid Matthews,400562,Wrangler,Jeep,Wallet,7,30295.00,11-12-2021 08:54:45,Shreveport,Louisiana,eBay,Ke-752147,Y,
4531, 4, Rashid Matthews,100409,Tacoma,Toyota,Internet Banking,19,27150.00,04-23-2021 19:52:29,Spartanburg,South Carolina,AutoTrader,qS-286160,Y,
4532, 14, Kumar Singh,300786,Civic,Honda,UPI,5,22550.00,08-19-2021 05:53:15,Fort Myers,Florida,Carfax,hf-957168,Y,
4533, 15, Micheal Smith,100409,Tacoma,Toyota,Internet Banking,13,27150.00,03-01-2021 10:45:27,High Point,North Carolina,Car Max,eA-798864,Y,
4534, 17, Maria Garcia,100494,Highlander,Toyota,Wallet,12,35855.00,10-20-2021 00:07:30,High Point,North Carolina,eBay,VF-498448,Y,
4535, 4, Rashid Matthews,100379,1500,Ram,UPI,9,33975.00,04-11-2021 08:41:29,Huntington,West Virginia,eBay,yQ-002902,Y,
4536, 12, Eric Kemsley,400562,Wrangler,Jeep,Internet Banking,9,30295.00,03-30-2021 20:58:00,Charleston,South Carolina,eBay,BM-781240,Y,
4537, 24, Amy Barnes,100243,F-150,Ford,Card,6,45525.00,02-10-2021 20:08:13,Montgomery,Alabama,Car Max,Dm-835669,Y,
4538, 24, Amy Barnes,200794,HR-V,Honda,Wallet,14,23650.00,11-21-2021 14:52:04,Columbia,South Carolina,Car Max,UR-388357,Y,
4539, 22, Jenny Pickard,100243,F-150,Ford,Internet Banking,15,45525.00,10-18-2021 12:40:07,Huntsville,Alabama,Carfax,jI-284510,N,The billing address is invalid 
4540, 22, Jenny Pickard,100409,Tacoma,Toyota,Wallet,20,27150.00,05-29-2021 16:50:17,Montgomery,Alabama,Car Max,by-460327,Y,
4541, 15, Micheal Smith,300451,Corolla,Toyota,Wallet,18,20425.00,07-29-2021 16:26:57,Birmingham,Alabama,eBay,VV-081210,N,Incorrect Pin
4542, 17, Maria Garcia,100145,Silverado,Chevrolet,Internet Banking,6,34600.00,05-17-2021 16:06:01,Montgomery,Alabama,Car Max,RM-953952,Y,
4543, 18, Susan Boyle,300723,Accord,Honda,UPI,10,26520.00,09-16-2021 15:45:25,Louisville,Kentucky,eBay,xR-501767,Y,
4544, 14, Kumar Singh,200787,CR-V,Honda,UPI,11,26800.00,07-26-2021 05:00:34,Tupelo,Mississippi,Carfax,bH-232206,Y,
4545, 17, Maria Garcia,400562,Wrangler,Jeep,Wallet,9,30295.00,05-30-2021 04:40:18,Huntsville,Alabama,AutoTrader,Pl-456524,Y,
4546, 22, Jenny Pickard,200122,Equinox,Chevrolet,Internet Banking,10,26300.00,04-03-2021 17:15:02,Lexington,Kentucky,AutoTrader,OH-229985,Y,
4547, 24, Amy Barnes,100648,Sierra,GMC,Card,15,37195.00,11-21-2021 13:48:35,Beckley,West Virginia,Carvana,YG-484529,Y,
4548, 22, Jenny Pickard,200794,HR-V,Honda,UPI,19,23650.00,03-02-2021 08:31:58,Chattanooga,Tennessee,eBay,zh-514687,Y,
4549, 23, Usamah Khan,200261,Escape,Ford,Wallet,3,27185.00,02-18-2021 06:16:09,Baton Rouge,Louisiana,Carvana,hA-767583,Y,
4550, 9, Chloe Howells,100648,Sierra,GMC,Card,5,37195.00,10-21-2021 15:36:30,Huntsville,Alabama,AutoTrader,aD-819782,Y,
4551, 2, Mary Jane,100379,1500,Ram,Wallet,8,33975.00,05-23-2021 15:38:05,Norfolk,Virginia,AutoTrader,ar-033823,N,Credit or debit card is expired 
4552, 10, Max Halloway,200967,Rogue,Nissan,Card,8,27150.00,01-28-2021 10:25:16,Spartanburg,South Carolina,Car Max,HE-396101,Y,
4553, 14, Kumar Singh,200967,Rogue,Nissan,UPI,11,27150.00,04-02-2021 16:16:51,Knoxville,Tennessee,Carfax,yZ-388613,Y,
4554, 24, Amy Barnes,200528,Grand Cherokee,Jeep,Internet Banking,11,39000.00,11-27-2021 08:45:53,Little Rock,Arkansas,Carvana,AY-125409,Y,
4555, 12, Eric Kemsley,300995,Altima,Nissan,Card,13,24900.00,12-08-2021 06:13:36,Winston-Salem,North Carolina,eBay,Dd-000974,Y,
4556, 19, Jordan Brown,100648,Sierra,GMC,Wallet,8,37195.00,12-27-2021 11:34:26,Athens,Georgia,eBay,Ek-624876,Y,
4557, 9, Chloe Howells,200787,CR-V,Honda,Card,11,26800.00,10-17-2021 06:24:05,Little Rock,Arkansas,Carfax,Dt-769264,Y,
4558, 25, Karen Smith,200967,Rogue,Nissan,UPI,11,27150.00,02-22-2021 10:19:43,Elkins,West Virginia,Carfax,VT-100747,Y,
4559, 23, Usamah Khan,,Altima,Nissan,Wallet,5,24900.00,04-07-2021 09:55:35,Elkins,West Virginia,Carvana,ko-252960,Y,
4560, 5, Brandon Johnson,200787,CR-V,Honda,Card,4,26800.00,10-12-2021 08:52:15,Oak Ridge,Tennessee,Car Max,Oj-837517,Y,
4561, 18, Susan Boyle,201278,Outback,Subaru,Wallet,16,26945.00,01-06-2021 21:34:59,Tupelo,Mississippi,AutoTrader,kQ-131523,Y,
4562, 20, Ryan Collier,100494,Highlander,Toyota,Wallet,11,35855.00,12-16-2021 00:43:34,Tupelo,Mississippi,eBay,Oo-791897,Y,
4563, 20, Ryan Collier,300479,Camry,Toyota,Card,15,25945.00,11-05-2021 18:15:00,North Little Rock,Arkansas,AutoTrader,Lp-639984,Y,
4564, 1, John Smith,200794,HR-V,Honda,Wallet,12,23650.00,07-13-2021 07:39:04,Lexington,Kentucky,Car Max,nZ-418649,Y,
4565, 17, Maria Garcia,200967,Rogue,Nissan,UPI,9,27150.00,03-01-2021 14:40:29,Savannah,Georgia,AutoTrader,MP-667367,Y,
4566, 12, Eric Kemsley,200794,HR-V,Honda,Card,3,23650.00,09-02-2021 17:08:53,Spartanburg,South Carolina,Carvana,SK-438330,Y,
4567, 21, Louis Way,300786,Civic,Honda,UPI,20,22550.00,03-05-2021 04:30:47,FL,Florida,Carvana,ia-022894,Y,
4568, 4, Rashid Matthews,201137,CX-5,Mazda,Internet Banking,20,26250.00,01-15-2021 14:41:40,Columbia,South Carolina,Car Max,Xt-221919,N,Merchant account blocks the transaction
4569, 20, Ryan Collier,300479,Camry,Toyota,Internet Banking,15,25945.00,01-21-2021 18:32:56,Fort Myers,Florida,eBay,pK-330347,Y,
4570, 25, Karen Smith,200261,Escape,Ford,Internet Banking,17,27185.00,09-26-2021 03:09:17,Bristol,Tennessee,Carfax,Xg-808006,Y,
4571, 24, Amy Barnes,201278,Subaru,Subaru,UPI,20,26945.00,06-15-2021 05:20:21,Huntington,West Virginia,Car Max,RN-703805,Y,
4572, 1, John Smith,400562,Wrangler,Jeep,UPI,20,30295.00,10-05-2021 21:17:54,Lynchburg,Virginia,AutoTrader,dj-239140,N,The payment gateway does not support
4573, 12, Eric Kemsley,300451,Corolla,Toyota,Internet Banking,18,20425.00,02-15-2021 00:59:53,Birmingham,Alabama,AutoTrader,lB-912481,Y,
4574, 14, Kumar Singh,100648,Sierra,GMC,Card,7,37195.00,11-16-2021 18:42:42,Lynchburg,Virginia,Carvana,FS-266875,Y,
4575, 14, Kumar Singh,100145,Silverado,Chevrolet,Card,19,34600.00,12-13-2021 21:31:27,Montgomery,Alabama,AutoTrader,DS-536726,Y,
4576, 13, James Rodriguez,100494,Highlander,Toyota,Internet Banking,21,35855.00,08-20-2021 23:03:08,Huntsville,Alabama,Carfax,vK-633892,Y,
4577, 20, Ryan Collier,300479,Camry,Toyota,Wallet,12,25945.00,01-03-2021 10:04:56,Greenville,South Carolina,Carfax,Vp-255510,Y,
4578, 19, Jordan Brown,201137,CX-5,Mazda,UPI,5,26250.00,06-01-2021 00:13:31,Charleston,West Virginia,Carvana,mq-000328,N,Credit or debit card is canceled
4579, 17, Maria Garcia,201137,CX-5,Mazda,Internet Banking,18,26250.00,02-07-2021 06:53:20,Augusta,Georgia,Car Max,GD-345311,Y,
4580, 21, Louis Way,200528,Grand Cherokee,Jeep,Internet Banking,11,39000.00,07-20-2021 07:03:44,Tupelo,Mississippi,Carfax,rl-978265,N,Credit or debit card is canceled
4581, 18, Susan Boyle,201137,CX-5,Mazda,Card,14,26250.00,04-23-2021 01:20:51,Beckley,West Virginia,AutoTrader,mg-092608,N,Incorrect Pin
4582, 7, Calvin Harris,100379,1500,Ram,Card,11,33975.00,07-30-2021 06:35:37,Little Rock,Arkansas,eBay,Xa-998899,Y,
4583, 22, Jenny Pickard,200528,Grand Cherokee,Jeep,UPI,20,39000.00,12-01-2021 14:26:32,Charleston,South Carolina,Car Max,Kn-053796,Y,
4584, 18, Susan Boyle,200794,HR-V,Honda,Card,3,23650.00,12-02-2021 19:25:54,Nashville,Tennessee,Carvana,bw-789178,Y,
4585, 21, Louis Way,100409,Tacoma,Toyota,Internet Banking,2,27150.00,12-18-2021 11:51:39,Macon,Georgia,eBay,ig-477062,Y,
4586, 5, Brandon Johnson,200528,Grand Cherokee,Jeep,UPI,13,39000.00,05-28-2021 12:10:34,Jackson,Kentucky,Car Max,WL-465392,Y,
4587, 17, Maria Garcia,200794,HR-V,Honda,Wallet,6,23650.00,01-11-2021 18:37:10,Miami,Florida,Car Max,Xa-526313,Y,
4588, 8, Justin Thomas,300723,Accord,Honda,Card,13,26520.00,08-10-2021 12:23:41,Columbia,South Carolina,Car Max,Cr-862044,Y,
4589, 12, Eric Kemsley,200233,Explorer,Ford,UPI,2,35510.00,09-21-2021 12:18:43,Little Rock,Arkansas,Car Max,NM-588367,N,The payment gateway does not support
4590, 2, Mary Jane,300451,Corolla,Toyota,Wallet,5,20425.00,04-15-2021 17:42:59,Richmond,Virginia,Carvana,hP-530215,Y,
4591, 14, Kumar Singh,300857,Model Y,Tesla,UPI,12,65990.00,04-20-2021 14:38:04,Tupelo,Mississippi,Carvana,jf-302224,Y,
4592, 5, Brandon Johnson,300451,Corolla,Toyota,Card,11,20425.00,10-09-2021 04:03:40,Lake Charles,Louisiana,AutoTrader,Fc-128418,Y,
4593, 18, Susan Boyle,200787,CR-V,Honda,UPI,9,26800.00,02-25-2021 17:20:46,Miami,Florida,AutoTrader,Al-681863,Y,
4594, 12, Eric Kemsley,300723,Accord,Honda,Wallet,16,26520.00,03-24-2021 12:37:42,Huntington,West Virginia,AutoTrader,Vn-922154,N,The billing address is invalid 
4595, 16, Dave Hernandez,400562,Wrangler,Jeep,Wallet,8,30295.00,07-15-2021 09:03:20,Athens,Georgia,eBay,qK-619009,Y,
4596, 6, Alex Poppins,200528,Grand Cherokee,Jeep,UPI,13,39000.00,06-19-2021 14:49:25,Tupelo,Mississippi,Carfax,qs-881765,Y,
4597, 7, Calvin Harris,200482,RAV4,Toyota,Card,1,26975.00,06-07-2021 07:27:49,Atlanta,Georgia,Carvana,vN-548281,N,Merchant account blocks the transaction
4598, 15, Micheal Smith,201278,Outback,Subaru,Wallet,5,26945.00,01-16-2021 07:02:25,Fort Smith,Arkansas,eBay,VE-700040,N,The billing address is invalid 
4599, 18, Susan Boyle,200528,Grand Cherokee,Jeep,Card,8,39000.00,07-27-2021 22:54:09,Huntsville,Alabama,Car Max,VI-625723,Y,
4600, 22, Jenny Pickard,201137,CX-5,Mazda,Card,4,26250.00,02-18-2021 03:06:40,Wilmington,North Carolina,Carvana,ng-751178,Y,
4601, 22, Jenny Pickard,300786,Civic,Honda,UPI,7,22550.00,07-20-2021 22:45:43,Athens,Georgia,eBay,aq-505566,Y,
4602, 22, Jenny Pickard,200794,HR-V,Honda,UPI,19,23650.00,05-11-2021 22:27:50,Chattanooga,Tennessee,eBay,QC-996864,Y,
4603, 15, Micheal Smith,300804,Model 3,Tesla,Wallet,6,46990.00,06-12-2021 17:34:46,Elkins,West Virginia,Carfax,zT-193330,Y,
4604, 9, Chloe Howells,200482,RAV4,Toyota,Wallet,7,26975.00,03-02-2021 19:01:47,Dulles,Virginia,Carfax,Bv-224272,N,Merchant account blocks the transaction
4605, 2, Mary Jane,100379,1500,Ram,UPI,9,33975.00,07-01-2021 13:00:39,North Little Rock,Arkansas,AutoTrader,Li-431101,Y,
4606, 24, Amy Barnes,300723,Accord,Honda,Wallet,2,26520.00,06-30-2021 09:10:04,Key West,Florida,eBay,te-140033,Y,
4607, 6, Alex Poppins,200528,Grand Cherokee,Jeep,Wallet,21,39000.00,03-28-2021 13:41:56,Fort Smith,Arkansas,Carvana,dL-557304,Y,
4608, 15, Micheal Smith,200787,CR-V,Honda,UPI,7,26800.00,09-10-2021 06:21:22,Nashville,Tennessee,AutoTrader,rp-030760,Y,
4609, 25, Karen Smith,100145,Silverado,Chevrolet,UPI,14,34600.00,04-03-2021 01:13:41,Cape Hatteras,North Carolina,Car Max,md-586999,Y,
4610, 15, Micheal Smith,100243,F-150,Ford,UPI,10,45525.00,05-24-2021 02:14:22,Tupelo,Mississippi,Car Max,kz-125949,Y,
4611, 24, Amy Barnes,200967,Rogue,Nissan,Internet Banking,12,27150.00,09-04-2021 22:56:54,Jackson,Mississippi,Carvana,yb-210873,Y,
4612, 22, Jenny Pickard,200122,Equinox,Chevrolet,Internet Banking,17,26300.00,06-06-2021 00:07:25,Bowling Green,Kentucky,AutoTrader,HN-652509,Y,
4613, 12, Eric Kemsley,200787,CR-V,Honda,Wallet,7,26800.00,06-25-2021 15:36:12,Paducah,Kentucky,Car Max,wq-067651,Y,
4614, 21, Louis Way,100145,Silverado,Chevrolet,Wallet,8,34600.00,03-07-2021 02:12:02,Norfolk,Virginia,Carvana,vh-388590,N,Credit or debit card is canceled
4615, 6, Alex Poppins,200482,RAV4,Toyota,Wallet,2,26975.00,08-17-2021 11:53:14,Norfolk,Virginia,eBay,UY-192116,Y,
4616, 20, Ryan Collier,300451,Corolla,Toyota,Card,20,20425.00,02-26-2021 08:19:17,New Orleans,Louisiana,Car Max,Hc-018623,Y,
4617, 7, Calvin Harris,200787,CR-V,Honda,Card,19,26800.00,09-11-2021 03:24:41,Lexington,Kentucky,eBay,mH-695425,Y,
4618, 18, Susan Boyle,300786,Civic,Honda,Internet Banking,3,22550.00,07-04-2021 03:56:48,High Point,North Carolina,Carfax,AP-041226,Y,
4619, 6, Alex Poppins,100243,F-150,Ford,Internet Banking,21,45525.00,05-13-2021 06:22:20,Charleston,South Carolina,Carfax,YR-210476,Y,
4620, 23, Usamah Khan,300479,Camry,Toyota,UPI,4,25945.00,02-03-2021 21:51:17,North Little Rock,Arkansas,Carvana,Xj-626203,Y,
4621, 2, Mary Jane,100648,Sierra,GMC,Wallet,20,37195.00,12-17-2021 13:02:11,Jackson,Kentucky,Car Max,SU-240884,Y,
4622, 9, Chloe Howells,100494,Highlander,Toyota,Wallet,2,35855.00,07-26-2021 17:32:42,Fort Smith,Arkansas,Carfax,iL-611147,Y,
4623, 9, Chloe Howells,200482,RAV4,Toyota,UPI,11,26975.00,03-27-2021 07:20:18,Fort Smith,Arkansas,eBay,Ab-212883,Y,
4624, 8, Justin Thomas,200967,Rogue,Nissan,Card,14,27150.00,11-16-2021 20:08:44,Raleigh,North Carolina,AutoTrader,qS-036760,N,The consumers account is suspended or closed 
4625, 16, Dave Hernandez,300723,Accord,Honda,UPI,10,26520.00,06-22-2021 14:31:38,Pensacola,Florida,Carvana,Yq-491860,Y,
4626, 6, Alex Poppins,300451,Corolla,Toyota,Internet Banking,15,20425.00,02-05-2021 06:49:24,Charleston,West Virginia,eBay,tw-562383,N,Merchant account blocks the transaction
4627, 16, Dave Hernandez,200482,RAV4,Toyota,Card,18,26975.00,04-28-2021 11:35:33,Columbia,South Carolina,Carfax,GT-901203,Y,
4628, 2, Mary Jane,200122,Equinox,Chevrolet,Card,14,26300.00,06-07-2021 00:53:46,Shreveport,Louisiana,Carvana,Zr-953951,Y,
4629, 24, Amy Barnes,300804,Model 3,Tesla,UPI,18,46990.00,03-18-2021 16:49:52,West Palm Beach,Florida,Car Max,hA-912528,Y,
4630, 3 ,Alexander Hopkins,300995,Altima,Nissan,Card,19,24900.00,11-16-2021 23:13:28,Mobile,Alabama,Carvana,CQ-190664,Y,
4631, 19, Jordan Brown,200787,CR-V,Honda,Wallet,12,26800.00,12-28-2021 12:03:54,Spartanburg,South Carolina,eBay,Fm-838386,Y,
4632, 5, Brandon Johnson,300995,Altima,Nissan,Wallet,9,24900.00,09-16-2021 23:33:20,Augusta,Georgia,AutoTrader,ra-726612,N,Credit or debit card is expired 
4633, 15, Micheal Smith,300479,Camry,Toyota,Wallet,10,25945.00,06-29-2021 06:44:04,Louisville,Kentucky,AutoTrader,xK-697356,N,The billing address is invalid 
4634, 24, Amy Barnes,201278,Outback,Subaru,Card,18,26945.00,01-22-2021 02:19:32,Louisville,Kentucky,Carvana,tg-703640,Y,
4635, 18, Susan Boyle,201278,Outback,Subaru,Wallet,10,26945.00,12-08-2021 13:55:27,Fort Smith,Arkansas,AutoTrader,Rd-485852,N,The consumers account is suspended or closed 
4636, 9, Chloe Howells,300995,Altima,Nissan,UPI,21,24900.00,10-18-2021 03:04:30,Greensboro,North Carolina,AutoTrader,RB-323714,N,Merchant account blocks the transaction
4637, 3 ,Alexander Hopkins,200528,Grand Cherokee,Jeep,Card,7,39000.00,09-30-2021 16:11:53,Paducah,Kentucky,AutoTrader,iU-906306,Y,
4638, 11, Chris Jones,100648,Sierra,GMC,Internet Banking,20,37195.00,04-17-2021 18:17:06,Winston-Salem,North Carolina,Carfax,wj-037045,N,The consumers account is suspended or closed 
4639, 13, James Rodriguez,200482,RAV4,Toyota,Internet Banking,20,26975.00,05-22-2021 21:40:22,Lake Charles,Louisiana,AutoTrader,wI-217631,Y,
4640, 12, Eric Kemsley,200482,RAV4,Toyota,Internet Banking,20,26975.00,08-02-2021 02:30:27,Huntsville,Alabama,eBay,ZG-500556,Y,
4641, 24, Amy Barnes,300479,Camry,Toyota,UPI,14,25945.00,07-03-2021 12:28:54,Columbia,South Carolina,Carvana,iS-035595,Y,
4642, 2, Mary Jane,200787,CR-V,Honda,Wallet,2,26800.00,05-15-2021 09:30:11,Greenville,South Carolina,Carfax,Ge-540233,Y,
4643, 15, Micheal Smith,300723,Accord,Honda,Card,8,26520.00,04-06-2021 23:41:03,Spartanburg,South Carolina,Carfax,Yh-191620,Y,
4644, 1, John Smith,300723,Accord,Honda,Internet Banking,18,26520.00,02-28-2021 19:41:52,New Orleans,Louisiana,Car Max,mJ-284747,Y,
4645, 16, Dave Hernandez,100145,Silverado,Chevrolet,Card,20,34600.00,02-13-2021 08:52:11,Tupelo,Mississippi,Carfax,BW-032907,Y,
4646, 15, Micheal Smith,200787,CR-V,Honda,Card,11,26800.00,06-02-2021 00:25:07,Norfolk,Virginia,Car Max,Vr-750048,Y,
4647, 25, Karen Smith,100145,Silverado,Chevrolet,UPI,6,34600.00,06-14-2021 08:27:45,Richmond,Virginia,eBay,Tl-765363,N,Merchant account blocks the transaction
4648, 12, Eric Kemsley,300857,Model Y,Tesla,Internet Banking,13,65990.00,08-03-2021 23:14:33,Roanoke,Virginia,Carvana,Pu-366449,Y,
4649, 1, John Smith,100648,Sierra,GMC,Wallet,19,37195.00,12-28-2021 23:56:39,North Little Rock,Arkansas,Car Max,Iw-228098,N,The billing address is invalid 
4650, 5, Brandon Johnson,200122,Equinox,Chevrolet,Wallet,19,26300.00,05-16-2021 22:21:24,Meridian,Mississippi,Car Max,Ta-156731,Y,
4651, 4, Rashid Matthews,200528,Grand Cherokee,Jeep,Internet Banking,14,39000.00,03-02-2021 15:20:37,Columbia,South Carolina,Carfax,ga-953149,Y,
4652, 21, Louis Way,100243,F-150,Ford,Card,5,45525.00,08-30-2021 07:08:36,Birmingham,Alabama,Car Max,oW-134650,Y,
4653, 25, Karen Smith,200967,Rogue,Nissan,UPI,7,27150.00,02-25-2021 18:07:50,Tupelo,Mississippi,AutoTrader,qu-443928,Y,
4654, 3 ,Alexander Hopkins,300479,Camry,Toyota,Card,2,25945.00,12-02-2021 05:33:43,Lexington,Kentucky,eBay,Rv-536109,Y,
4655, 1, John Smith,200528,Grand Cherokee,Jeep,Wallet,15,39000.00,04-04-2021 13:58:17,Fort Smith,Arkansas,Car Max,mG-944018,Y,
4656, 1, John Smith,201137,CX-5,Mazda,Wallet,16,26250.00,04-02-2021 17:55:02,Nashville,Tennessee,eBay,AF-675930,Y,
4657, 7, Calvin Harris,200787,CR-V,Honda,Card,10,26800.00,06-19-2021 11:12:11,Johnson City,Tennessee,Carvana,pe-836376,Y,
4658, 1, John Smith,300995,Altima,Nissan,Card,14,24900.00,09-07-2021 07:50:18,Roanoke,Virginia,Car Max,EX-642424,Y,
4659, 20, Ryan Collier,300723,Accord,Honda,Internet Banking,9,26520.00,07-24-2021 10:08:41,Columbus,Georgia,AutoTrader,Nb-642916,Y,
